id,datetime,total,street,city,state,zip,user_id,promo_code_id
1630,2022-10-04 11:04:17,26.4,8010 Express Trail,Roanoke,Virginia,24004,3,
1631,2022-10-04 22:52:12,16.9,76243 Pepper Wood Pass,Dallas,Texas,75216,78,
1632,2022-10-05 08:47:47,571.58,0 Debra Pass,Rochester,New York,14646,360,
1633,2022-10-05 12:18:29,1269.8200000000002,26561 Ramsey Hill,Cincinnati,Ohio,45238,354,
1634,2022-10-05 15:48:25,846.1,4973 Nevada Road,Waco,Texas,76711,369,
1635,2022-10-06 04:51:20,419.65999999999997,8 Thackeray Junction,Kansas City,Missouri,64142,265,
1636,2022-10-06 20:03:32,519.9,65 Marcy Avenue,Tyler,Texas,75710,373,
1637,2022-10-07 05:51:38,173.84,2 Golf View Place,Alhambra,California,91841,323,
1638,2022-10-07 12:53:40,324.0,56240 Main Road,Saint Petersburg,Florida,33710,226,
1639,2022-10-08 00:34:09,153.42000000000002,6915 Rockefeller Center,Charleston,West Virginia,25356,160,
1640,2022-10-08 15:56:25,1306.5800000000002,55058 Norway Maple Park,El Paso,Texas,79928,363,
1641,2022-10-08 18:36:04,431.8,9 Dottie Circle,New York City,New York,10115,11,
1642,2022-10-09 08:19:36,2388.2799999999997,5883 Golden Leaf Way,Las Vegas,Nevada,89193,409,
1643,2022-10-09 20:12:14,1101.06,55 Oneill Parkway,Omaha,Nebraska,68164,298,
1644,2022-10-10 01:13:23,73.60000000000001,8 Thackeray Junction,Kansas City,Missouri,64142,265,
1645,2022-10-10 07:56:08,408.4899,257 Veith Park,Watertown,Massachusetts,2472,334,61
1646,2022-10-10 18:45:42,169.82,655 Bluejay Parkway,Fort Collins,Colorado,80525,37,
1647,2022-10-11 00:28:39,166.0,3 Fordem Pass,Kansas City,Missouri,64136,346,
1648,2022-10-11 15:20:37,83.9,4973 Nevada Road,Waco,Texas,76711,369,
1649,2022-10-11 22:11:50,43.2,838 Express Junction,Dayton,Ohio,45454,438,
1650,2022-10-12 02:33:06,1930.3879600000005,44 Vernon Crossing,Decatur,Georgia,30089,371,3
1651,2022-10-12 13:11:13,467.5,49417 High Crossing Parkway,Tacoma,Washington,98405,416,
1652,2022-10-13 02:43:53,65.86,958 Clove Alley,New York City,New York,10280,173,
1653,2022-10-13 10:17:10,94.94,6 Saint Paul Avenue,Daytona Beach,Florida,32118,314,
1654,2022-10-13 17:37:49,1873.0200000000002,94 Jenna Park,Tallahassee,Florida,32314,338,
1655,2022-10-14 09:44:31,1022.5600000000002,119 Blackbird Road,Los Angeles,California,90060,376,
1656,2022-10-14 11:03:18,925.5600000000002,5 Upham Way,Milwaukee,Wisconsin,53205,111,
1657,2022-10-15 03:25:27,259.78000000000003,56240 Main Road,Saint Petersburg,Florida,33710,226,
1658,2022-10-15 08:52:26,283.34950000000003,989 Derek Road,Merrifield,Virginia,22119,274,96
1659,2022-10-15 10:08:04,42.629999999999995,183 Spaight Terrace,Miami,Florida,33134,367,40
1660,2022-10-15 11:45:01,825.54,61 Merchant Avenue,Saint Louis,Missouri,63158,156,
1661,2022-10-15 20:20:41,60.679019999999994,148 Westridge Crossing,Orlando,Florida,32830,24,115
1662,2022-10-16 00:11:18,548.08,25 Pierstorff Place,New Orleans,Louisiana,70174,329,
1663,2022-10-16 02:34:38,254.70000000000002,9 Dottie Circle,New York City,New York,10115,11,
1664,2022-10-16 08:43:33,503.08000000000004,1709 Hanover Junction,Detroit,Michigan,48224,23,
1665,2022-10-16 17:39:28,531.4,0 Golf Course Circle,El Paso,Texas,79950,171,
1666,2022-10-17 04:16:53,112.2368,32326 Mcguire Plaza,Boise,Idaho,83716,407,128
1667,2022-10-17 05:50:19,673.4956800000001,183 Spaight Terrace,Miami,Florida,33134,367,147
1668,2022-10-17 20:56:42,1468.44,977 Jenifer Lane,Houston,Texas,77228,115,
1669,2022-10-18 06:03:00,205.8942,542 Shelley Park,San Diego,California,92105,144,169
1670,2022-10-18 09:35:09,1929.56222,6839 Ridgeway Pass,Arlington,Virginia,22234,207,28
1671,2022-10-18 15:22:11,525.9200000000001,152 Erie Court,Saint Louis,Missouri,63131,393,
1672,2022-10-18 23:44:48,133.01140000000004,0 Granby Plaza,Orlando,Florida,32868,16,169
1673,2022-10-19 13:31:57,158.88,323 Morningstar Circle,Las Vegas,Nevada,89105,143,
1674,2022-10-20 05:28:50,613.0812,2 Dryden Center,Fort Worth,Texas,76115,345,138
1675,2022-10-20 12:11:25,852.3399999999999,0059 Northridge Hill,Indianapolis,Indiana,46216,411,
1676,2022-10-21 04:22:42,17.98,83957 Green Junction,Akron,Ohio,44329,276,
1677,2022-10-21 12:17:45,3696.9600000000005,40657 Rusk Lane,Midland,Texas,79710,356,
1678,2022-10-22 02:58:54,4124.06,72104 Warbler Circle,Indianapolis,Indiana,46202,395,
1679,2022-10-22 18:18:11,795.28,63 Warbler Hill,Philadelphia,Pennsylvania,19151,61,
1680,2022-10-23 08:56:43,225.18,94 Jenna Park,Tallahassee,Florida,32314,338,
1681,2022-10-23 18:17:14,1036.7400000000002,643 John Wall Crossing,Houston,Texas,77050,227,
1682,2022-10-24 03:36:04,179.58,43 Wayridge Street,Garland,Texas,75049,394,
1683,2022-10-24 18:18:10,766.1200000000001,90902 Prairie Rose Terrace,Santa Barbara,California,93106,86,
1684,2022-10-24 22:09:11,23.580000000000002,85609 Springview Junction,Spokane,Washington,99220,152,
1685,2022-10-25 13:23:56,405.20000000000005,46 David Terrace,Irvine,California,92612,71,
1686,2022-10-26 02:50:36,659.96,2503 Utah Center,Brockton,Massachusetts,2305,328,
1687,2022-10-26 08:37:22,3073.04,03 Toban Plaza,Orlando,Florida,32885,333,
1688,2022-10-26 20:48:44,165.87168,5907 Bowman Trail,Lincoln,Nebraska,68531,62,147
1689,2022-10-27 03:33:10,986.68,183 Spaight Terrace,Miami,Florida,33134,367,
1690,2022-10-27 04:09:07,247.84000000000003,989 Derek Road,Merrifield,Virginia,22119,274,
1691,2022-10-27 13:29:07,2349.34,160 Buena Vista Pass,Sarasota,Florida,34233,410,
1692,2022-10-27 14:01:23,575.66,40657 Rusk Lane,Midland,Texas,79710,356,
1693,2022-10-27 15:39:12,50.574999999999996,35654 Sloan Circle,Portland,Oregon,97232,162,176
1694,2022-10-28 01:58:32,487.21999999999997,4648 Jenifer Junction,Charlotte,North Carolina,28256,452,
1695,2022-10-28 08:37:57,4856.22,518 Tony Pass,Pompano Beach,Florida,33075,136,
1696,2022-10-28 20:33:06,2237.06,0059 Northridge Hill,Indianapolis,Indiana,46216,411,
1697,2022-10-29 12:08:02,776.94,9 Dottie Circle,New York City,New York,10115,11,
1698,2022-10-30 01:01:33,217.78,6717 Fordem Parkway,Birmingham,Alabama,35254,73,
1699,2022-10-30 14:41:53,177.44916,85609 Springview Junction,Spokane,Washington,99220,152,77
1700,2022-10-30 20:50:41,5835.4400000000005,72 Red Cloud Center,Santa Fe,New Mexico,87505,127,
1701,2022-10-31 05:50:51,618.98,312 Luster Drive,Waterloo,Iowa,50706,310,
1702,2022-10-31 18:18:17,124.98,30625 Pankratz Park,Atlanta,Georgia,30340,349,
1703,2022-11-01 05:14:59,35.96,3009 Rusk Lane,Nashville,Tennessee,37205,462,
1704,2022-11-01 18:12:41,993.38,8872 Hoard Center,Nashville,Tennessee,37245,202,
1705,2022-11-02 01:06:58,346.12,152 Erie Court,Saint Louis,Missouri,63131,393,
1706,2022-11-02 03:37:01,101.94,52 Valley Edge Hill,Clearwater,Florida,34629,259,
1707,2022-11-02 07:28:16,1518.6600000000003,32825 Northport Crossing,El Paso,Texas,88589,273,
1708,2022-11-02 18:33:56,211.84,22300 Elmside Street,Washington,District of Columbia,20337,358,
1709,2022-11-03 06:43:34,1051.9,72104 Warbler Circle,Indianapolis,Indiana,46202,395,
1710,2022-11-03 16:57:14,190.8872,7736 Texas Terrace,Aurora,Colorado,80015,405,144
1711,2022-11-04 05:05:32,1015.8824200000004,41 Bultman Trail,El Paso,Texas,88558,100,93
1712,2022-11-04 06:03:38,485.24,31676 Linden Trail,West Palm Beach,Florida,33411,27,
1713,2022-11-04 06:35:21,337.08396000000005,810 Sherman Drive,Kansas City,Missouri,64130,351,168
1714,2022-11-04 10:53:14,632.52,960 Moose Pass,Nashville,Tennessee,37210,322,
1715,2022-11-04 13:57:41,634.6600000000001,4 Northfield Place,Louisville,Kentucky,40298,39,
1716,2022-11-04 22:03:59,1002.6942,3616 Old Shore Avenue,New York City,New York,10270,8,161
1717,2022-11-05 03:37:19,498.86,47800 Pawling Avenue,Boston,Massachusetts,2163,280,
1718,2022-11-05 05:58:43,287.12,1709 Hanover Junction,Detroit,Michigan,48224,23,
1719,2022-11-05 07:56:12,594.2800000000001,12 Randy Way,Bellevue,Washington,98008,92,
1720,2022-11-05 18:05:04,2809.1884800000003,5 Drewry Junction,Newark,New Jersey,7104,449,173
1721,2022-11-06 02:26:41,4077.0400000000004,37388 Golf Avenue,Madison,Wisconsin,53779,450,
1722,2022-11-06 06:24:57,494.54,46203 Holy Cross Drive,Jacksonville,Florida,32230,220,
1723,2022-11-06 11:31:04,69.57719999999999,5233 Fremont Way,Riverside,California,92505,243,55
1724,2022-11-06 21:02:23,249.90000000000003,37388 Golf Avenue,Madison,Wisconsin,53779,450,
1725,2022-11-07 08:30:17,253.53834,27 Mccormick Crossing,New York City,New York,10150,475,52
1726,2022-11-07 23:42:33,434.62,8811 Sugar Terrace,Duluth,Georgia,30096,200,
1727,2022-11-08 06:22:01,743.96,8 Express Street,New York City,New York,10039,343,
1728,2022-11-08 08:58:38,2416.540000000001,265 Roxbury Pass,Memphis,Tennessee,38143,457,
1729,2022-11-08 16:25:08,899.0268,6283 Messerschmidt Park,New York City,New York,10160,93,12
1730,2022-11-08 18:43:20,275.59619999999995,22300 Elmside Street,Washington,District of Columbia,20337,358,132
1731,2022-11-09 03:49:44,1486.2200000000003,63195 Atwood Street,Reading,Pennsylvania,19610,166,
1732,2022-11-09 07:26:32,282.3,1234 Apple Street,San Jose,California,94088,481,
1733,2022-11-09 12:06:41,831.0400000000002,2 Stang Alley,Charlotte,North Carolina,28256,287,
1734,2022-11-09 16:42:10,532.84,0 Fisk Street,Maple Plain,Minnesota,55579,427,
1735,2022-11-10 07:55:19,824.94684,99 Transport Parkway,San Antonio,Texas,78240,372,41
1736,2022-11-10 17:15:37,1368.7800000000002,406 Main Lane,Valdosta,Georgia,31605,63,
1737,2022-11-10 22:41:21,925.6800000000001,8525 Mandrake Alley,Rockville,Maryland,20851,473,
1738,2022-11-11 05:43:23,801.3399999999999,9 Hauk Road,Stamford,Connecticut,6905,214,
1739,2022-11-11 21:13:19,549.5600000000001,23 Crescent Oaks Avenue,Apache Junction,Arizona,85219,441,
1740,2022-11-12 06:53:01,859.0799999999999,431 Oxford Hill,Cumming,Georgia,30130,301,
1741,2022-11-12 10:00:33,782.3127999999999,4 Doe Crossing Circle,New Haven,Connecticut,6538,304,138
1742,2022-11-12 12:34:47,577.02,8920 Maryland Hill,Charlotte,North Carolina,28220,240,
1743,2022-11-12 22:55:24,245.96,397 Crownhardt Crossing,Saint Louis,Missouri,63180,213,
1744,2022-11-13 00:59:26,6.768,726 Dunning Road,Amarillo,Texas,79182,124,68
1745,2022-11-13 05:35:54,165.78,8 Express Street,New York City,New York,10039,343,137
1746,2022-11-13 06:59:17,2904.6,63195 Atwood Street,Reading,Pennsylvania,19610,166,
1747,2022-11-13 15:19:19,752.6,76883 Mccormick Court,Hamilton,Ohio,45020,99,
1748,2022-11-14 06:03:24,2072.44746,29038 3rd Pass,Long Beach,California,90810,337,183
1749,2022-11-14 08:25:52,975.94,017 Mesta Point,Springfield,Illinois,62711,413,
1750,2022-11-15 00:06:53,463.5799999999999,23 Crescent Oaks Avenue,Apache Junction,Arizona,85219,441,
1751,2022-11-15 08:02:42,2712.36,2 Express Court,Tampa,Florida,33605,429,
1752,2022-11-15 22:11:47,1150.76,45904 Iowa Hill,Falls Church,Virginia,22047,290,
1753,2022-11-16 14:35:26,105.94,93295 Mariners Cove Place,Longview,Texas,75605,327,
1754,2022-11-17 02:07:35,412.72,7549 Utah Center,Washington,District of Columbia,20414,375,
1755,2022-11-17 09:07:52,496.7,48073 Grim Hill,Lincoln,Nebraska,68583,309,
1756,2022-11-17 14:52:22,378.1,63195 Atwood Street,Reading,Pennsylvania,19610,166,
1757,2022-11-17 18:15:06,822.5568000000001,838 Express Junction,Dayton,Ohio,45454,438,14
1758,2022-11-17 21:26:42,1646.72,838 Express Junction,Dayton,Ohio,45454,438,
1759,2022-11-18 04:42:54,2290.3,10447 Pierstorff Terrace,Jackson,Mississippi,39296,347,
1760,2022-11-18 10:23:09,618.1686,0 Elmside Court,New York City,New York,10004,225,28
1761,2022-11-18 23:17:55,334.82,65 Glendale Drive,Palatine,Illinois,60078,148,
1762,2022-11-19 14:26:43,178.20000000000002,0 Fisk Street,Maple Plain,Minnesota,55579,427,
1763,2022-11-20 02:11:50,1077.62,89 Barby Hill,Des Moines,Iowa,50310,326,
1764,2022-11-20 03:29:49,377.32000000000005,52 Valley Edge Hill,Clearwater,Florida,34629,259,
1765,2022-11-20 05:03:32,3252.3799999999997,48073 Grim Hill,Lincoln,Nebraska,68583,309,
1766,2022-11-20 15:58:25,742.72,2 Loomis Crossing,El Paso,Texas,79923,216,
1767,2022-11-21 07:11:12,35.7,148 Westridge Crossing,Orlando,Florida,32830,24,
1768,2022-11-21 10:03:35,446.98,2 Morrow Parkway,Anderson,Indiana,46015,98,
1769,2022-11-21 13:05:38,79.96000000000001,1423 Colorado Alley,Sandy,Utah,84093,324,
1770,2022-11-22 02:47:09,740.8000000000001,21 Haas Point,Duluth,Minnesota,55811,204,
1771,2022-11-22 13:31:04,98.0,6180 Sunbrook Hill,Washington,District of Columbia,20319,112,
1772,2022-11-22 17:23:58,75.92,17024 Menomonie Plaza,Pueblo,Colorado,81005,461,
1773,2022-11-22 21:49:13,664.7600000000001,8647 Burning Wood Pass,Pompano Beach,Florida,33075,176,
1774,2022-11-23 03:14:56,973.4799999999999,459 Old Shore Lane,Boise,Idaho,83711,141,
1775,2022-11-23 18:09:39,213.816,903 Red Cloud Pass,Jeffersonville,Indiana,47134,377,94
1776,2022-11-24 02:20:19,728.0799999999999,063 Laurel Pass,Chicago,Illinois,60674,56,
1777,2022-11-24 13:58:13,3753.82,870 Forest Dale Hill,Levittown,Pennsylvania,19058,79,
1778,2022-11-24 17:20:52,1614.4,2922 Hollow Ridge Way,Oklahoma City,Oklahoma,73124,46,
1779,2022-11-25 02:06:46,54.700559999999996,7320 Lukken Drive,Palatine,Illinois,60078,167,163
1780,2022-11-25 03:24:59,3067.42,8243 Eastlawn Center,Appleton,Wisconsin,54915,189,
1781,2022-11-25 13:37:50,1574.56,78 Arrowood Crossing,Riverside,California,92505,74,
1782,2022-11-25 20:14:34,56.800000000000004,406 Main Lane,Valdosta,Georgia,31605,63,
1783,2022-11-26 09:18:37,282.34000000000003,6915 Rockefeller Center,Charleston,West Virginia,25356,160,
1784,2022-11-26 19:08:27,854.78,50055 Ramsey Crossing,Jacksonville,Florida,32236,291,
1785,2022-11-27 00:41:33,409.04,94 Jenna Park,Tallahassee,Florida,32314,338,
1786,2022-11-27 08:09:22,497.6696400000001,52 Starling Drive,South Bend,Indiana,46620,221,41
1787,2022-11-27 16:51:44,523.72,37388 Golf Avenue,Madison,Wisconsin,53779,450,
1788,2022-11-28 02:43:32,2615.21334,49628 Towne Avenue,Bakersfield,California,93311,194,183
1789,2022-11-28 13:40:00,1130.56,14 Dunning Street,Washington,District of Columbia,20575,85,
1790,2022-11-29 05:58:17,735.74,8 North Junction,Los Angeles,California,90040,45,
1791,2022-11-29 12:33:24,99.9,39301 Namekagon Court,Corpus Christi,Texas,78410,456,
1792,2022-11-29 17:05:29,3249.25536,7071 Lunder Park,Bradenton,Florida,34210,267,8
1793,2022-11-30 04:37:04,318.6118,406 Main Lane,Valdosta,Georgia,31605,63,142
1794,2022-11-30 07:33:26,14.4,178 Arkansas Center,Tucson,Arizona,85748,414,
1795,2022-11-30 08:55:02,601.52,3 Knutson Alley,Colorado Springs,Colorado,80925,40,
1796,2022-11-30 13:23:39,252.12,85068 Butternut Center,Washington,District of Columbia,20220,125,
1797,2022-11-30 13:33:50,3094.1600000000003,9 Merry Circle,Newport News,Virginia,23612,282,
1798,2022-11-30 22:01:07,99.88000000000001,26561 Ramsey Hill,Cincinnati,Ohio,45238,354,
1799,2022-12-01 14:40:10,353.78000000000003,2 Saint Paul Street,Knoxville,Tennessee,37919,445,
1800,2022-12-02 07:02:35,180.21968,80 Union Street,Fairbanks,Alaska,99709,161,116
1801,2022-12-02 08:02:23,357.96,5147 Magdeline Park,Dallas,Texas,75392,6,
1802,2022-12-02 19:44:45,709.5999999999999,325 Doe Crossing Place,Whittier,California,90610,320,
1803,2022-12-02 23:00:47,367.92,12 Randy Way,Bellevue,Washington,98008,92,
1804,2022-12-03 02:26:35,167.9,22300 Elmside Street,Washington,District of Columbia,20337,358,
1805,2022-12-03 06:28:48,117.84,918 Starling Point,Austin,Texas,78715,197,
1806,2022-12-03 13:48:20,797.1800000000001,404 Glendale Junction,Washington,District of Columbia,20442,51,
1807,2022-12-03 21:19:23,115.82000000000001,52 Valley Edge Hill,Clearwater,Florida,34629,259,
1808,2022-12-03 23:05:44,39.96,2238 John Wall Junction,San Luis Obispo,California,93407,307,
1809,2022-12-04 04:16:25,3801.7200000000003,4097 7th Crossing,Saint Paul,Minnesota,55108,97,
1810,2022-12-04 04:48:05,253.28000000000003,52015 Blue Bill Park Park,Atlanta,Georgia,31106,185,
1811,2022-12-04 09:03:54,646.4,63195 Atwood Street,Reading,Pennsylvania,19610,166,
1812,2022-12-04 16:14:30,2223.08,52 Valley Edge Hill,Clearwater,Florida,34629,259,
1813,2022-12-05 08:42:13,1342.44,94 Jenna Park,Tallahassee,Florida,32314,338,
1814,2022-12-05 18:42:59,347.86,643 John Wall Crossing,Houston,Texas,77050,227,
1815,2022-12-06 11:16:10,60.0,45904 Iowa Hill,Falls Church,Virginia,22047,290,
1816,2022-12-06 12:56:07,9.98,923 Buhler Plaza,Lexington,Kentucky,40596,67,
1817,2022-12-07 05:05:18,192.26943999999997,0 Parkside Lane,Madison,Wisconsin,53779,33,153
1818,2022-12-07 20:41:47,532.4000000000001,20295 Thierer Drive,Harrisburg,Pennsylvania,17105,21,
1819,2022-12-08 08:53:24,43.96,0059 Northridge Hill,Indianapolis,Indiana,46216,411,
1820,2022-12-08 20:28:21,4628.659999999999,805 Morrow Center,Stamford,Connecticut,6912,140,
1821,2022-12-08 22:41:36,109.14750000000001,057 Susan Way,Kansas City,Missouri,64179,279,16
1822,2022-12-09 07:49:14,56.72,45 Golf Court,Virginia Beach,Virginia,23464,468,
1823,2022-12-09 16:02:15,3403.2799999999997,4443 Maple Park,Lubbock,Texas,79410,238,
1824,2022-12-09 20:15:08,1042.4,284 Londonderry Alley,San Antonio,Texas,78296,157,
1825,2022-12-10 06:23:41,1118.3200000000002,25332 Service Hill,Dallas,Texas,75310,232,
1826,2022-12-10 22:22:37,554.46,212 Kenwood Plaza,Minneapolis,Minnesota,55458,402,
1827,2022-12-11 10:31:42,903.16,5 Upham Way,Milwaukee,Wisconsin,53205,111,
1828,2022-12-11 21:31:47,2539.42,55848 Jackson Place,Seattle,Washington,98133,101,
1829,2022-12-12 01:05:49,501.34,2950 Crest Line Crossing,Wilmington,North Carolina,28410,284,
1830,2022-12-12 13:42:24,17.700000000000003,7472 American Ash Circle,Gilbert,Arizona,85297,139,
1831,2022-12-12 17:02:48,6153.700000000001,016 Schmedeman Alley,Pasadena,California,91103,48,
1832,2022-12-13 08:56:07,627.1400000000001,41 Bultman Trail,El Paso,Texas,88558,100,
1833,2022-12-14 01:09:15,73.54560000000001,17 Ronald Regan Terrace,Miami,Florida,33129,479,68
1834,2022-12-14 03:12:25,3523.8200000000006,76325 Carioca Junction,Ventura,California,93005,151,
1835,2022-12-14 06:23:37,612.68,369 Merrick Park,New York City,New York,10060,466,
1836,2022-12-14 20:20:30,1006.8861000000002,56240 Main Road,Saint Petersburg,Florida,33710,226,31
1837,2022-12-15 10:52:38,163.81286,52015 Blue Bill Park Park,Atlanta,Georgia,31106,185,57
1838,2022-12-15 16:48:30,452.8,2194 Canary Alley,San Antonio,Texas,78265,439,
1839,2022-12-15 18:30:25,79.5,3 Knutson Alley,Colorado Springs,Colorado,80925,40,
1840,2022-12-15 18:46:33,2594.4,5 Moulton Park,Orlando,Florida,32808,129,
1841,2022-12-16 01:49:34,722.3599999999999,2 Loomis Crossing,El Paso,Texas,79923,216,
1842,2022-12-16 03:20:08,404.24,398 Cottonwood Place,Sacramento,California,95828,5,
1843,2022-12-16 06:46:19,9.98,1709 Hanover Junction,Detroit,Michigan,48224,23,
1844,2022-12-16 07:28:03,941.1800000000001,14 Dunning Street,Washington,District of Columbia,20575,85,
1845,2022-12-16 09:58:43,417.28,6 Esker Parkway,Amarillo,Texas,79159,317,
1846,2022-12-16 14:03:46,22.0,805 Warbler Junction,Vienna,Virginia,22184,201,
1847,2022-12-16 17:10:44,62.98226,5 Kensington Park,Wichita,Kansas,67236,87,181
1848,2022-12-17 05:59:31,545.32268,27 Mccormick Crossing,New York City,New York,10150,475,129
1849,2022-12-17 06:45:16,876.6400000000001,47 Victoria Plaza,Grand Rapids,Michigan,49544,88,
1850,2022-12-17 21:39:39,394.86,431 Oxford Hill,Cumming,Georgia,30130,301,
1851,2022-12-18 12:24:24,53.94,2375 Barby Center,Tyler,Texas,75799,292,
1852,2022-12-18 18:54:26,93.92760000000004,98123 Derek Center,San Diego,California,92105,380,162
1853,2022-12-19 00:13:54,1847.5600000000002,59 Schurz Way,Jacksonville,Florida,32255,210,
1854,2022-12-19 02:08:55,130.48266000000004,8811 Sugar Terrace,Duluth,Georgia,30096,200,6
1855,2022-12-19 08:31:49,185.04276,5 Drewry Junction,Newark,New Jersey,7104,449,163
1856,2022-12-19 14:34:51,306.82,43241 Holy Cross Circle,Maple Plain,Minnesota,55572,120,
1857,2022-12-19 17:42:42,593.0,570 Grover Plaza,Houston,Texas,77293,422,
1858,2022-12-19 23:42:21,4926.14,6 Stone Corner Parkway,Shawnee Mission,Kansas,66276,170,
1859,2022-12-20 13:33:42,9365.199999999999,2 Cascade Plaza,Salt Lake City,Utah,84199,108,
1860,2022-12-21 02:25:53,3078.7000000000003,8647 Burning Wood Pass,Pompano Beach,Florida,33075,176,
1861,2022-12-21 15:37:16,324.62,0 Golf Course Circle,El Paso,Texas,79950,171,
